id,col1,col2,col3,col4,col5,labels
13269,0,0,0,0,0,0
44505,0,0,0,1,2,1
13868,0,0,0,1,0,0
21286,0,0,0,1,0,0
44701,0,0,0,1,2,1
52314,0,0,0,1,0,1
6495,0,0,0,1,0,0
43008,0,0,0,1,0,1
31856,0,2,1,1,0,1
19467,0,0,0,0,0,0
1185,0,0,0,0,0,0
41033,1,1,1,1,0,1
47739,0,0,0,1,0,1
33948,0,0,1,1,2,1
48205,0,0,1,1,2,1
13953,0,0,0,1,0,0
43322,1,2,1,1,0,1
35317,0,0,0,1,0,1
253,0,3,1,1,2,0
37770,0,0,0,1,0,1
49287,0,2,0,1,0,1
11331,0,0,0,0,0,0
19568,0,0,0,1,0,0
38263,0,0,0,1,0,1
31443,0,0,1,1,1,1
734,0,3,1,1,0,0
8470,0,0,0,0,0,0
53805,0,0,0,1,2,1
15499,0,0,0,1,0,0
16514,0,0,0,1,0,0
2481,0,0,0,0,0,0
44994,1,0,1,1,0,1
36057,0,2,0,0,0,1
19685,0,0,0,0,0,0
22864,0,0,0,0,0,0
44794,0,3,0,1,0,1
21033,0,0,0,0,0,0
33036,0,0,0,1,2,1
28280,0,3,0,1,0,1
44570,0,0,0,1,2,1
22614,0,0,0,0,0,0
47800,0,0,0,1,0,1
47542,1,0,1,1,0,1
29477,0,0,1,1,0,1
43577,1,3,0,1,0,1
14059,0,0,0,0,0,0
25714,0,1,0,0,0,0
3553,0,0,0,1,0,0
4129,0,0,0,1,0,0
35219,0,0,0,1,0,1
6067,0,0,0,1,0,0
19430,0,0,0,1,0,0
33108,0,0,0,1,0,1
20603,0,0,0,0,0,0
1600,0,0,0,1,2,0
16237,0,0,0,0,0,0
19643,0,0,0,0,0,0
10589,0,0,0,1,0,0
28281,0,3,1,1,0,1
22563,0,0,0,0,0,0
29351,1,0,1,1,2,1
18833,0,0,0,0,0,0
54739,0,0,0,1,2,1
32811,0,0,0,0,0,1
12366,0,3,1,1,0,0
53869,1,0,0,1,2,1
5,0,0,0,0,0,0
44806,0,2,0,0,0,1
17822,0,3,0,0,0,0
7184,0,0,0,0,0,0
32853,0,0,1,1,2,1
14672,0,0,0,1,0,0
15889,0,0,0,1,0,0
23304,0,0,0,0,2,0
39672,0,0,0,1,2,1
10641,0,0,1,1,0,0
21565,0,0,0,0,2,0
9017,0,0,1,1,2,0
47721,0,0,0,1,0,1
24062,0,0,0,0,0,0
17002,0,0,1,1,0,0
17826,0,0,0,0,0,0
5530,0,0,0,0,0,0
18455,0,3,1,1,0,0
31577,0,3,1,1,2,1
53852,0,0,1,1,2,1
8336,0,0,0,0,0,0
14084,0,0,0,0,0,0
30755,0,1,1,1,0,1
17684,0,0,0,1,2,0
21724,0,0,0,0,0,0
15407,0,0,0,0,0,0
44687,0,0,0,1,0,1
30715,1,3,1,1,0,1
21946,0,3,1,1,0,0
46292,0,0,0,1,0,1
26640,0,0,0,0,0,0
49061,0,0,0,1,0,1
1161,0,0,0,1,0,0
45787,0,2,1,1,1,1
33842,0,0,0,1,2,1
37743,0,2,0,1,0,1
53098,1,0,0,1,2,1
23580,0,0,0,0,0,0
22635,0,0,0,1,2,0
30847,0,0,0,1,0,1
4163,0,1,0,0,0,0
51397,0,2,1,1,0,1
53457,0,0,0,1,0,1
34801,0,0,0,1,0,1
46654,1,1,1,1,0,1
44353,0,0,0,1,3,1
41736,0,0,1,1,0,1
35706,0,0,0,0,0,1
2880,0,0,0,0,0,0
630,0,0,0,1,2,0
26959,0,0,0,0,0,0
49267,0,0,0,1,2,1
32693,1,1,0,1,0,1
28174,0,2,1,1,2,1
447,0,0,0,0,0,0
37084,1,3,1,1,0,1
44426,0,3,0,1,0,1
39273,0,0,0,1,0,1
39796,0,0,0,1,0,1
53767,0,0,0,1,0,1
4109,0,0,0,1,0,0
32442,0,2,1,1,2,1
11900,0,1,1,1,0,0
42756,0,1,1,1,0,1
47632,1,0,0,1,0,1
25328,0,2,1,1,0,0
51144,0,0,0,1,0,1
41753,0,0,0,1,2,1
12944,0,0,0,0,0,0
50717,0,0,0,1,0,1
5908,0,0,1,1,0,0
6449,0,0,0,0,0,0
4612,0,0,0,1,0,0
7978,0,2,0,1,2,0
9387,0,0,1,1,2,0
1749,0,0,0,1,0,0
15802,0,0,0,1,0,0
27408,0,3,1,1,2,1
2305,0,0,0,1,0,0
16279,0,3,0,1,2,0
10863,0,1,0,1,0,0
34060,0,0,1,1,0,1
5160,0,0,0,0,0,0
42409,0,0,0,0,0,1
19470,0,0,0,0,0,0
6111,0,0,0,1,0,0
11691,0,0,0,1,0,0
103,0,0,0,1,0,0
39877,0,3,1,1,2,1
25808,0,0,0,0,0,0
4984,0,0,0,1,0,0
40388,0,0,0,1,0,1
29619,0,0,0,1,2,1
19337,0,0,0,1,0,0
40110,1,2,1,1,2,1
29064,0,3,1,1,2,1
28262,0,0,0,1,0,1
8621,0,0,0,1,0,0
17215,0,1,0,1,0,0
9409,0,0,0,0,0,0
24716,0,0,0,1,0,0
11462,0,0,1,1,0,0
44710,0,0,0,1,0,1
23445,0,0,0,0,0,0
47616,0,3,0,1,0,1
5871,0,0,0,1,0,0
3825,0,0,0,0,0,0
23789,0,0,0,1,0,0
35826,1,2,1,1,0,1
24642,0,1,1,1,0,0
22943,0,0,0,1,0,0
23265,0,2,1,1,0,0
28119,0,0,1,1,2,1
37704,0,0,1,1,2,1
51574,0,0,0,1,0,1
25492,0,0,0,1,0,0
38853,0,0,0,1,0,1
7584,0,0,0,1,0,0
7377,0,0,0,1,0,0
6060,0,0,0,1,0,0
11280,0,0,0,0,0,0
5774,0,0,0,0,0,0
12891,0,1,0,1,1,0
31733,1,3,0,1,2,1
4819,0,1,0,1,0,0
49400,1,0,0,1,0,1
11622,0,0,0,0,0,0
24299,0,0,0,1,0,0
19297,0,0,0,1,2,0
20000,0,0,0,1,0,0
54174,0,0,0,0,0,1
40723,1,0,0,1,1,1
18436,0,0,0,1,0,0
5620,0,0,0,0,0,0
28713,0,0,0,1,2,1
49492,0,0,1,1,0,1
32090,1,0,1,1,2,1
51004,0,0,0,1,0,1
27107,0,0,0,0,0,0
34928,0,3,0,1,0,1
13147,0,0,0,1,0,0
17579,0,0,0,1,0,0
5655,0,0,0,0,0,0
27762,0,0,0,1,2,1
31,0,0,0,0,0,0
40183,0,3,0,1,2,1
2509,0,0,0,1,0,0
31345,0,2,0,1,0,1
49,0,0,0,0,0,0
32619,0,0,0,1,0,1
54328,0,0,1,1,2,1
41297,0,0,0,1,0,1
20536,0,0,0,1,0,0
42072,0,0,0,1,0,1
36675,1,2,1,1,2,1
30587,1,0,0,1,0,1
8713,0,0,0,1,0,0
2802,0,0,0,0,0,0
22688,0,0,0,1,0,0
51363,0,1,0,1,0,1
2673,0,0,0,0,0,0
22078,0,0,0,1,0,0
15894,0,0,0,0,0,0
25035,0,0,0,0,0,0
35544,0,0,0,0,0,1
16686,0,0,0,1,0,0
1831,0,0,1,0,0,0
14172,0,0,0,1,0,0
26612,0,0,0,1,0,0
11793,0,0,1,1,2,0
38597,0,0,0,1,0,1
4270,0,0,0,0,0,0
4676,0,0,0,1,0,0
937,1,0,0,1,0,0
16264,0,0,0,0,0,0
4014,0,3,1,1,0,0
40724,0,0,0,1,0,1
31751,0,0,0,1,0,1
31411,0,3,1,1,0,1
23737,0,0,0,1,0,0
24241,0,0,1,1,0,0
38462,0,3,1,1,2,1
4278,0,0,0,1,0,0
48718,0,0,0,1,0,1
28317,0,3,1,0,1,1
82,0,0,0,1,0,0
46013,0,0,1,1,0,1
31830,1,1,1,1,2,1
33016,0,0,0,1,2,1
48235,0,0,0,1,0,1
23285,0,0,0,0,0,0
29289,0,0,0,1,2,1
9874,0,0,0,1,2,0
4443,0,0,0,1,0,0
46521,0,0,0,1,0,1
46770,0,0,0,0,0,1
52779,0,0,0,1,0,1
10548,0,0,0,1,0,0
27801,0,3,0,1,0,1
14017,0,0,0,1,0,0
29407,0,1,1,1,2,1
10160,0,0,0,0,0,0
7326,0,0,0,0,0,0
23049,0,0,0,0,0,0
40955,0,3,0,1,2,1
48445,0,0,0,1,0,1
23329,0,0,0,0,0,0
23119,0,0,0,1,0,0
9055,0,0,0,0,0,0
4425,0,0,0,0,0,0
10009,0,0,0,1,0,0
18346,0,0,1,1,0,0
41454,0,0,0,1,0,1
37552,0,0,0,1,0,1
24560,0,0,0,0,0,0
20599,0,0,0,0,0,0
11305,0,0,0,1,0,0
15012,0,0,0,1,0,0
2382,0,0,0,1,0,0
15622,0,0,0,1,0,0
8580,0,3,0,0,0,0
39838,0,0,1,1,2,1
47356,0,2,1,1,2,1
26863,0,0,0,0,0,0
32755,0,0,0,1,0,1
7862,0,0,0,0,0,0
46753,0,0,1,1,0,1
40486,1,1,1,1,2,1
35251,1,3,0,1,2,1
30623,1,0,0,1,0,1
26421,0,3,0,1,0,0
39844,1,0,1,1,0,1
15897,0,0,0,1,0,0
23379,0,1,0,1,0,0
13525,0,0,0,0,0,0
2356,0,0,1,1,0,0
50398,0,0,0,0,0,1
1398,0,0,0,0,3,0
31750,0,0,0,1,2,1
24899,0,0,0,0,2,0
50179,0,1,1,1,2,1
45756,0,0,0,1,2,1
45429,0,0,0,1,0,1
34631,1,0,1,1,0,1
44659,0,0,0,1,0,1
31474,0,3,1,1,0,1
29040,0,0,0,1,0,1
19076,0,1,1,0,3,0
27943,0,3,1,1,0,1
26702,0,0,0,0,0,0
26846,0,1,0,0,0,0
47023,0,3,1,1,2,1
45320,0,0,1,1,0,1
46478,0,0,0,1,0,1
34255,0,0,0,0,0,1
21524,0,0,1,1,2,0
38653,0,0,0,1,0,1
49520,0,0,0,1,2,1
35567,1,0,0,1,0,1
20140,0,0,0,1,0,0
22812,0,0,0,0,0,0
38083,0,0,0,1,0,1
45444,0,0,0,1,2,1
11218,0,0,0,1,3,0
8363,0,0,0,1,0,0
20777,0,0,0,1,0,0
37758,1,3,1,1,2,1
2648,0,0,0,1,0,0
48936,0,0,1,1,0,1
54589,0,3,1,1,0,1
4058,0,3,1,1,0,0
49262,0,3,0,1,0,1
49403,0,0,1,1,2,1
41017,0,2,0,0,0,1
7491,0,0,1,1,0,0
51783,0,0,0,1,2,1
28239,0,1,0,1,0,1
21284,0,1,0,1,2,0
30744,0,3,1,1,2,1
7871,0,0,0,1,0,0
35536,0,3,1,1,2,1
842,0,0,0,0,0,0
18721,0,0,0,1,2,0
31880,0,0,1,1,0,1
16548,0,0,0,1,0,0
9972,0,1,0,0,0,0
19764,0,0,0,1,0,0
21432,0,0,0,1,0,0
45843,0,3,0,1,0,1
6872,0,0,0,0,0,0
26245,0,0,0,0,0,0
45041,0,0,0,1,0,1
10835,0,0,0,1,0,0
42310,0,0,0,1,0,1
38300,0,0,0,1,0,1
4549,0,0,1,1,0,0
18270,0,0,0,0,0,0
32372,0,0,0,1,2,1
6228,0,0,0,0,0,0
12425,0,0,0,1,0,0
31071,0,1,0,1,0,1
53914,0,3,1,1,0,1
3756,0,0,0,1,0,0
14238,0,0,0,0,0,0
21443,0,0,0,0,0,0
53808,0,3,0,1,2,1
9602,0,0,0,0,0,0
7719,1,2,0,1,0,0
27561,0,0,0,1,1,1
18460,1,3,1,1,0,0
13364,0,0,0,0,0,0
24063,0,0,0,1,0,0
17075,0,0,0,1,0,0
38025,0,0,0,1,0,1
29687,0,0,0,1,0,1
41450,0,0,1,1,2,1
8051,0,0,0,1,0,0
14329,0,0,0,0,3,0
36027,0,3,1,1,0,1
10400,0,0,0,0,0,0
13800,0,0,0,1,0,0
48523,0,0,0,0,0,1
32915,0,0,0,1,0,1
20522,0,0,0,0,0,0
8425,0,0,0,0,0,0
18086,0,0,0,1,0,0
40798,0,0,1,1,2,1
30256,0,1,1,1,0,1
6286,0,0,0,0,0,0
25208,0,0,0,1,0,0
30527,0,3,1,0,0,1
24261,0,3,0,1,0,0
48454,0,0,0,1,0,1
49311,0,0,0,1,0,1
27481,0,2,1,1,2,1
48114,0,3,1,1,0,1
15705,0,0,0,1,2,0
52200,0,0,0,1,0,1
23967,0,0,0,1,2,0
48990,0,3,0,1,0,1
54401,0,0,0,1,0,1
20673,0,0,0,0,0,0
15648,0,0,0,0,0,0
14924,0,0,0,0,0,0
30447,0,0,0,0,0,1
29277,0,0,0,1,0,1
40876,0,2,0,1,2,1
21058,0,0,0,1,0,0
14149,0,1,1,1,0,0
29970,0,3,1,0,0,1
44880,0,3,1,1,2,1
49081,0,0,0,1,0,1
36407,0,3,0,1,0,1
2987,0,0,0,1,0,0
10326,0,2,0,1,0,0
15560,0,0,0,0,0,0
38443,0,0,0,1,2,1
16608,0,0,0,0,0,0
34921,0,0,0,1,0,1
8672,0,2,1,1,1,0
48586,0,0,1,1,0,1
15990,0,3,1,1,0,0
26619,0,0,0,1,0,0
34769,0,0,0,1,0,1
43107,0,3,1,1,0,1
28137,0,0,0,1,0,1
23486,0,0,0,1,0,0
17201,0,0,0,0,0,0
7609,0,0,1,1,2,0
43038,0,0,0,1,0,1
51542,1,1,0,1,2,1
49124,0,0,0,1,0,1
41368,0,0,0,1,0,1
6807,0,0,0,1,2,0
30746,0,0,1,1,0,1
3819,0,0,0,1,2,0
53256,0,0,0,1,2,1
30521,0,0,0,1,2,1
23520,0,2,0,0,3,0
14046,0,0,1,1,2,0
31315,0,0,0,1,2,1
1719,0,0,0,0,0,0
42499,1,0,1,1,0,1
19069,0,3,0,0,0,0
46785,0,0,0,1,0,1
16795,0,0,0,0,0,0
3794,0,0,0,0,0,0
36116,0,0,1,1,0,1
40700,0,0,0,1,2,1
11299,0,0,0,1,0,0
6097,0,0,0,0,0,0
48648,0,0,0,1,1,1
44870,0,3,1,1,0,1
33402,0,0,1,1,2,1
47630,0,0,0,1,0,1
44201,0,0,0,1,0,1
11889,0,1,1,1,0,0
20594,0,0,0,1,0,0
7053,0,0,0,1,0,0
28741,0,1,0,1,2,1
12127,0,1,0,1,0,0
33697,0,3,1,1,0,1
22248,0,0,0,1,0,0
2671,0,0,0,0,0,0
44757,0,0,0,1,0,1
3420,0,2,0,0,0,0
17550,0,0,0,1,0,0
8731,0,0,0,1,0,0
6962,0,2,1,1,0,0
29315,0,0,0,1,0,1
22164,0,0,0,0,0,0
41225,0,2,0,1,0,1
37267,1,0,1,1,0,1
36600,0,0,0,1,2,1
6282,0,2,0,1,0,0
54510,0,0,0,1,0,1
33044,0,0,0,0,0,1
26296,0,0,0,0,0,0
25999,0,0,0,1,0,0
27596,0,0,0,1,2,1
46914,0,0,0,0,0,1
23248,0,0,0,1,0,0
28720,0,0,0,1,0,1
30036,1,0,0,1,0,1
43733,0,0,0,1,0,1
38997,0,3,1,0,0,1
40477,0,0,1,1,2,1
24018,0,2,1,0,0,0
37670,0,0,1,1,1,1
35211,0,0,0,1,2,1
24201,0,0,0,0,0,0
23083,0,0,0,1,1,0
52756,0,0,0,1,0,1
36436,1,0,1,1,2,1
54121,1,0,0,1,0,1
11695,0,0,0,1,0,0
46961,0,2,0,1,0,1
5869,0,0,0,0,0,0
2394,0,0,0,1,0,0
51935,1,0,0,1,2,1
48832,0,2,0,1,0,1
5145,0,0,0,1,0,0
14343,0,0,0,0,0,0
35168,0,3,0,1,0,1
34217,0,0,1,1,0,1
18788,0,1,0,1,0,0
11553,0,0,1,1,0,0
38723,0,0,0,1,0,1
53532,0,0,0,1,0,1
18001,0,0,0,1,0,0
9029,0,1,0,0,0,0
3223,0,0,0,1,0,0
9141,1,0,0,1,0,0
43801,0,0,1,1,0,1
51007,0,0,0,1,2,1
34572,1,0,0,1,0,1
38595,0,0,0,1,0,1
50001,1,0,1,1,2,1
50140,1,3,1,1,2,1
46140,0,0,1,1,0,1
10069,0,0,0,1,0,0
21453,0,0,0,1,0,0
41639,0,0,0,1,0,1
28564,0,2,1,1,2,1
31436,0,0,1,1,2,1
24178,0,0,0,1,0,0
986,0,0,0,0,2,0
39823,0,0,0,1,0,1
52632,0,0,0,1,0,1
34092,0,0,0,1,0,1
33801,0,0,0,1,0,1
10386,0,0,0,1,0,0
18613,0,0,0,1,0,0
11007,0,0,0,1,0,0
28725,0,0,0,1,0,1
42733,0,0,0,1,0,1
36506,1,0,0,1,2,1
32165,1,0,1,1,2,1
40400,0,0,0,1,0,1
34464,0,1,0,1,0,1
20353,0,3,1,1,0,0
46817,0,3,1,1,2,1
51380,0,0,0,1,0,1
51061,0,0,0,1,2,1
2265,0,0,0,0,0,0
4428,0,0,0,1,0,0
28083,0,3,1,1,2,1
48100,0,0,1,0,2,1
15269,0,0,0,0,0,0
51756,1,3,1,1,0,1
46413,0,0,1,1,0,1
37846,0,0,1,1,2,1
17803,0,0,0,1,0,0
40918,0,0,1,1,0,1
13314,0,0,0,1,0,0
47025,0,0,0,1,2,1
47771,0,0,0,1,2,1
8071,0,0,0,1,0,0
53326,0,0,0,1,0,1
10681,0,0,0,0,0,0
16010,0,0,0,0,0,0
24934,0,3,1,1,2,0
36029,0,0,1,1,0,1
6948,0,0,0,1,0,0
27341,0,0,0,1,2,0
43192,0,0,0,1,2,1
18622,0,0,0,0,0,0
11802,0,0,0,0,0,0
39509,0,0,0,1,1,1
35266,1,0,0,1,0,1
49851,0,0,0,1,0,1
40312,0,0,0,1,2,1
15674,0,0,0,0,0,0
24119,0,0,0,1,2,0
52715,0,2,0,1,2,1
22074,0,0,0,1,0,0
47420,0,0,0,1,0,1
10905,0,0,0,1,0,0
19058,0,3,1,1,2,0
1834,0,0,0,1,0,0
42304,0,1,0,1,2,1
15382,0,0,0,1,0,0
19231,0,0,0,0,0,0
43704,1,3,1,1,2,1
49927,1,3,0,1,2,1
37333,0,0,0,1,2,1
36115,0,0,0,1,2,1
52552,0,3,1,1,0,1
19156,0,0,0,1,0,0
24871,0,0,0,0,0,0
38208,0,0,1,1,0,1
13719,0,0,0,1,0,0
41002,0,0,0,1,2,1
53685,0,0,0,1,0,1
3989,0,0,0,0,2,0
7470,0,0,0,1,0,0
50861,1,3,1,1,0,1
51484,0,3,1,1,0,1
15800,1,0,1,1,0,0
39278,0,0,0,1,2,1
14364,0,0,0,1,0,0
19522,0,0,0,1,0,0
28781,1,2,0,1,0,1
21688,0,0,0,0,0,0
17894,0,0,0,0,0,0
37925,0,0,0,1,0,1
45447,0,2,1,0,2,1
19933,0,0,0,1,0,0
54638,0,3,1,1,2,1
6997,0,0,0,1,0,0
42946,0,0,0,1,0,1
44463,0,3,1,1,0,1
33603,0,0,1,1,0,1
18104,0,0,0,1,0,0
48789,1,0,1,1,2,1
15361,0,0,0,0,0,0
42813,0,0,0,1,0,1
28468,0,0,0,1,0,1
51383,0,2,0,1,0,1
54302,0,0,0,1,0,1
10067,0,0,0,0,0,0
28166,0,0,0,0,0,1
19594,0,0,1,1,2,0
6337,0,0,0,0,0,0
19127,0,0,0,1,2,0
50523,1,0,1,1,2,1
44555,0,3,1,1,2,1
1977,0,0,0,0,0,0
39995,0,0,1,1,0,1
41546,0,3,1,1,2,1
46112,0,0,1,1,0,1
49721,0,3,0,1,0,1
26522,0,0,0,1,0,0
27747,0,1,1,1,2,1
30327,0,1,0,1,2,1
32062,0,0,0,1,2,1
40616,1,3,0,1,0,1
50309,1,1,0,0,0,1
44617,0,0,0,1,0,1
38558,0,0,0,1,0,1
36339,0,0,0,1,0,1
27139,0,0,0,1,0,0
7178,0,0,0,0,0,0
9218,0,0,0,1,0,0
18768,0,0,0,0,0,0
13631,0,0,0,0,0,0
9458,0,0,0,1,0,0
27889,0,0,0,1,0,1
44179,0,0,0,1,0,1
46184,1,0,0,1,0,1
4593,0,2,0,1,0,0
46562,0,1,0,1,0,1
53247,0,0,0,1,0,1
11654,0,2,1,1,0,0
44752,0,0,0,1,0,1
9436,0,0,0,0,0,0
49969,0,0,1,1,2,1
52541,0,0,0,1,2,1
15292,0,0,0,0,0,0
47668,0,0,1,1,2,1
3963,0,3,1,1,0,0
44529,0,3,0,1,0,1
20344,0,0,0,1,0,0
48846,0,3,1,1,0,1
35248,0,2,1,1,2,1
42909,0,0,0,0,0,1
25461,0,0,0,1,0,0
6463,0,0,0,1,0,0
16553,0,2,0,1,0,0
46944,0,0,0,1,0,1
42595,0,0,0,1,0,1
26752,0,0,0,1,0,0
39766,0,0,0,1,0,1
13477,0,0,0,0,0,0
25881,0,0,0,0,0,0
53270,1,3,1,1,0,1
53987,0,0,0,1,0,1
2972,0,0,0,1,0,0
28381,0,0,0,1,0,1
11010,0,0,0,0,0,0
37538,0,0,1,1,0,1
25196,0,0,0,1,0,0
9632,0,0,0,1,2,0
29594,0,3,1,1,2,1
40818,0,3,1,1,0,1
6814,0,2,0,0,0,0
12365,0,0,0,1,0,0
42391,0,0,0,1,0,1
33344,1,0,0,1,2,1
422,0,0,0,0,0,0
11857,0,0,0,0,0,0
23242,0,0,0,1,1,0
424,0,0,0,0,0,0
13231,0,2,1,1,2,0
23800,0,0,0,1,0,0
37270,0,0,0,1,1,1
30084,0,0,0,1,0,1
51387,0,0,0,1,0,1
18170,0,3,0,1,0,0
27885,0,0,0,1,2,1
45268,0,0,1,1,2,1
25283,0,0,0,0,0,0
47940,0,0,1,1,0,1
39569,0,0,0,1,3,1
5595,0,0,0,1,2,0
42007,0,0,0,1,0,1
40635,0,2,0,1,2,1
53482,0,0,0,1,0,1
20741,0,0,1,1,0,0
30699,0,3,0,1,0,1
22451,0,0,0,1,0,0
43559,0,0,0,1,0,1
52460,0,1,1,1,0,1
20386,0,0,0,1,0,0
18244,0,0,0,0,0,0
20478,0,0,0,1,0,0
18214,0,0,0,1,0,0
21435,0,0,0,1,0,0
31321,0,0,0,1,2,1
45588,0,3,1,1,0,1
12950,0,0,0,0,0,0
41553,0,0,0,1,2,1
40291,0,0,1,1,2,1
48647,0,1,1,1,2,1
23281,0,0,0,0,2,0
9323,0,0,0,0,0,0
24445,0,0,0,1,2,0
42695,1,0,1,1,0,1
12724,0,0,0,1,0,0
39475,0,0,0,1,0,1
17929,0,0,0,0,0,0
52346,0,0,1,1,0,1
46380,0,0,0,1,0,1
41291,0,0,0,1,0,1
14168,0,3,0,1,2,0
49440,0,0,0,1,0,1
32701,0,0,0,0,0,1
31022,0,0,0,0,0,1
20092,0,0,0,0,0,0
21050,0,0,0,0,0,0
44614,0,0,1,1,0,1
52988,0,3,0,1,0,1
44133,0,0,0,1,0,1
47362,1,0,1,1,2,1
3628,0,0,0,0,0,0
53988,0,0,0,1,0,1
3297,0,0,0,1,0,0
12192,0,0,0,1,0,0
15757,0,0,0,1,0,0
8290,0,0,0,1,0,0
9575,0,0,0,1,0,0
142,0,0,0,0,0,0
46259,0,3,1,1,2,1
25751,0,0,1,1,0,0
41355,0,1,0,1,0,1
42027,0,0,0,1,2,1
50491,0,0,0,1,0,1
12292,0,0,0,1,0,0
17983,0,0,0,0,0,0
1769,0,0,0,1,0,0
2597,0,0,0,1,0,0
32547,0,0,0,1,0,1
9528,0,0,0,0,0,0
18781,0,0,0,0,0,0
36306,0,3,1,1,2,1
5098,0,0,0,0,0,0
42243,0,0,1,1,2,1
47775,1,0,0,1,0,1
51365,0,0,0,1,0,1
43681,0,3,0,1,2,1
12478,0,0,0,0,0,0
7466,0,0,0,0,2,0
3675,0,0,0,0,0,0
30802,1,0,1,1,2,1
13170,0,0,0,1,0,0
36552,0,0,0,1,0,1
677,0,0,0,0,0,0
27904,0,0,0,1,2,1
19408,0,0,1,1,2,0
39696,1,0,0,1,2,1
35515,0,3,0,1,0,1
14816,0,0,0,1,2,0
12015,0,0,0,0,0,0
470,0,0,0,0,0,0
28295,0,0,0,1,0,1
8963,0,0,0,1,0,0
5437,0,0,0,1,0,0
36204,1,3,1,1,2,1
39229,0,0,0,1,0,1
24828,0,0,0,1,0,0
13506,0,0,0,1,0,0
27917,0,1,0,0,0,1
26891,0,0,0,1,0,0
20377,0,0,0,1,0,0
42436,0,1,1,1,2,1
53916,0,0,0,1,0,1
27696,1,0,1,1,0,1
41843,0,0,0,1,0,1
32397,0,0,0,1,2,1
1472,0,0,0,0,0,0
38947,0,1,0,1,0,1
27599,0,0,0,1,0,1
34107,0,0,0,1,2,1
45935,0,0,0,1,0,1
41174,0,3,0,1,2,1
15228,0,0,0,1,0,0
49391,0,1,0,0,2,1
50768,0,2,1,1,2,1
49811,0,0,0,0,0,1
38671,0,2,1,1,0,1
35147,0,0,0,1,0,1
50591,0,0,0,1,0,1
27626,0,0,0,1,2,1
20617,0,2,1,1,0,0
18030,0,1,0,0,0,0
18409,0,0,0,0,0,0
19681,0,0,0,1,0,0
52974,0,2,0,0,2,1
52759,1,0,0,1,0,1
21278,0,0,0,0,0,0
37088,0,0,0,1,0,1
44334,0,3,1,1,2,1
8523,0,0,0,1,0,0
44773,0,0,0,1,0,1
11433,0,0,0,1,0,0
1232,0,0,0,0,0,0
29604,0,0,0,1,2,1
5474,0,2,0,0,2,0
32109,0,0,1,1,0,1
14767,0,0,0,1,0,0
48103,1,2,0,0,1,1
43160,0,0,0,1,0,1
38212,0,3,1,1,2,1
16216,0,0,0,0,0,0
36111,0,0,0,1,0,1
27890,0,0,0,1,1,1
38992,0,0,1,1,2,1
53064,0,0,0,1,2,1
11964,0,0,0,1,0,0
27531,0,0,0,1,2,1
33861,0,0,1,1,0,1
38369,1,0,0,0,0,1
29256,1,3,1,0,2,1
6599,0,0,0,1,0,0
33149,0,1,0,1,0,1
44000,0,0,0,1,0,1
48024,0,2,0,1,0,1
32196,0,0,0,1,0,1
29923,0,0,1,1,0,1
15396,0,0,0,1,0,0
